station_token,horizon_d,event_era,is_weekend,missing_count,q_1d_bin,q_mean_7d_bin,q_std_7d_bin,q_mean_30d_bin,q_std_30d_bin,q_min_30d_bin,q_max_30d_bin,logq_1d_bin,dlogq_1d_bin,abs_dlogq_mean7_bin,flashiness_7d_bin,q_missing_30d_bin,month_bin,dayofyear_bin,slice_lowflow,target_rapid_surge_next,row_id
caf2a2a8004c,7,1,1,0,11,11,10,11,10,11,11,11,8,4,4,1,3,3,0,0,473840037274924639
1ef64aab5c17,7,2,0,0,7,7,2,8,10,5,8,7,7,1,1,1,0,0,1,0,473843062644274730
b7c0806de860,7,2,0,0,8,8,8,8,8,9,8,8,7,4,4,1,6,6,1,0,473853018974074919
e0b4f7b875db,7,0,0,0,1,0,1,2,5,1,4,1,6,1,1,1,11,10,0,0,473853491220718747
72e6d542f7e1,7,1,1,0,10,11,11,11,10,11,11,10,3,5,5,1,11,10,0,1,473854877274896217
75ed4952b7fc,3,1,0,0,6,6,3,6,5,7,6,6,4,2,2,1,7,7,1,0,473879783903249325
4e9a08ea6a04,3,0,1,0,3,3,3,3,2,5,3,3,0,9,10,1,9,9,0,0,473882287135988157
406ae854b991,3,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,3,3,1,1,473882889691214311
406ae854b991,7,2,1,0,1,0,1,0,1,1,0,1,6,1,1,1,4,4,0,0,473887889871683618
ecaee3d1008f,7,2,0,0,2,2,2,1,1,3,1,2,7,3,3,1,1,1,0,0,473895714028784039
ec691497ec28,3,1,1,0,7,7,5,7,7,8,7,7,7,2,2,1,0,0,1,0,473899635404705218
7d9cf5e9ab13,3,1,0,0,7,6,6,6,6,7,6,7,1,7,7,1,9,9,0,0,473909328516480724
b7c0806de860,7,0,0,0,9,9,8,9,8,9,8,9,3,3,3,1,3,3,0,0,473917103011850444
25827051ce85,7,0,1,0,11,11,11,11,11,11,11,11,9,6,7,1,7,7,0,0,473923072326985454
b64df5bf243d,3,0,0,0,2,1,1,1,1,3,1,2,7,1,1,1,3,3,0,0,473923630078708235
117bd0e19e2a,7,1,1,0,4,4,4,4,5,4,5,4,9,9,9,1,8,8,0,0,473927891819144075
7b281033e46b,3,2,1,0,9,10,9,10,9,9,9,9,3,5,5,1,3,3,0,0,473943877502103975
caf2a2a8004c,3,2,1,0,10,10,10,10,11,10,10,10,9,6,7,1,2,2,0,0,473969255591212956
ef34da8c2c0d,3,2,0,0,3,2,3,3,5,2,4,3,11,11,11,1,8,8,1,0,473975034793974951
44451e6362f6,3,1,0,0,6,6,4,5,4,6,4,6,2,7,7,1,11,11,0,0,473976865419879444
75ed4952b7fc,3,0,1,0,7,7,6,7,9,7,8,7,3,3,3,1,5,5,0,0,473977273026372085
ec691497ec28,7,1,0,0,7,7,7,7,7,8,7,7,7,2,2,1,2,2,1,0,473997086859972663
748d7819e37e,3,1,0,0,1,1,1,1,1,2,1,1,6,2,2,1,3,3,0,1,473998744974361445
7b281033e46b,7,0,0,0,9,8,10,9,10,7,9,9,2,11,11,1,7,7,0,0,474003917805074323
ef34da8c2c0d,3,1,0,0,5,4,4,3,4,3,3,5,8,9,7,1,2,2,1,0,474007186457086684
ef34da8c2c0d,3,0,0,0,6,6,6,5,5,3,5,6,10,9,9,1,3,3,0,0,474013253554028779
ae58d21b0db5,7,1,0,0,6,5,5,5,4,5,4,6,11,11,10,1,5,5,0,0,474018307912422059
b64df5bf243d,3,1,1,0,2,1,1,1,0,3,1,2,6,1,1,1,2,2,0,0,474035990680737814
75ed4952b7fc,3,0,1,0,8,8,10,9,10,7,10,8,2,8,8,1,0,0,0,0,474039534492374119
95b9d4fe1271,7,2,1,0,3,2,2,2,1,5,1,3,8,2,2,1,3,3,0,0,474043107925226886
caf2a2a8004c,3,0,1,0,11,11,10,11,10,11,11,11,4,3,3,1,6,6,0,0,474049139161697028
ae58d21b0db5,7,0,0,0,4,4,3,4,3,4,3,4,2,8,8,1,2,2,0,0,474053667656770150
ae58d21b0db5,3,0,0,0,4,4,3,3,3,5,2,4,3,7,7,1,4,4,0,0,474060996847112051
7d9cf5e9ab13,3,0,0,0,6,7,7,6,6,7,6,6,4,8,8,1,7,7,0,0,474076751799864193
fd98e5d506f4,7,0,0,0,5,5,5,5,6,3,6,5,8,9,9,1,3,3,0,0,474077925298969164
ec691497ec28,3,1,1,0,7,7,5,7,6,8,7,7,6,2,2,1,11,11,1,0,474079569087830910
7d9cf5e9ab13,3,0,0,0,6,6,7,6,6,6,6,6,11,9,9,1,11,10,0,0,474087195637011080
ec691497ec28,7,2,0,0,8,8,7,8,7,9,8,8,8,2,2,1,7,7,0,0,474113979230272583
44c3d411b9d0,3,1,0,0,2,1,2,1,1,1,1,2,8,4,3,1,8,8,0,0,474135029974909577
1ef64aab5c17,7,2,1,0,10,10,9,10,8,10,9,10,6,2,2,1,9,9,0,0,474148436254673305
1ef64aab5c17,7,2,0,0,10,10,8,10,8,10,9,10,9,3,3,1,6,6,0,0,474170303776173058
75ed4952b7fc,3,0,0,0,7,7,8,9,11,7,10,7,3,4,4,1,2,2,0,0,474178406067781953
df7628a2379b,7,0,0,0,3,2,3,1,2,1,2,3,11,8,8,1,1,1,0,0,474178779376724850
7d9cf5e9ab13,3,2,0,0,6,6,5,6,6,7,6,6,2,5,5,1,0,0,0,0,474197336220495832
ecaee3d1008f,3,2,0,0,2,2,2,2,1,4,1,2,4,2,2,1,2,2,0,1,474203018007604085
b7c0806de860,3,0,0,0,7,9,10,9,9,7,9,7,1,9,10,1,7,7,0,1,474204852803843466
88c5daebbe7a,7,2,0,0,4,5,4,5,4,3,4,4,0,8,9,1,11,10,1,0,474207079893155133
ec691497ec28,7,2,0,0,8,8,6,8,6,9,7,8,4,2,2,1,11,10,0,0,474212410915057762
fd98e5d506f4,7,2,1,0,3,4,5,4,4,3,4,3,0,11,11,1,2,2,0,0,474216530422413935
44451e6362f6,7,2,0,0,5,4,4,4,3,3,4,5,11,8,8,1,2,2,0,0,474217375121700061
ecaee3d1008f,3,1,0,0,1,2,3,1,2,1,2,1,6,10,10,1,7,7,0,0,474218502258137674
89606b98d91b,7,0,0,0,10,10,8,9,8,10,9,10,6,1,1,1,6,6,0,0,474229496755082154
bed96b6743fa,7,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,6,6,1,0,474242853422190871
1ef64aab5c17,7,1,1,0,10,9,9,9,8,10,9,10,7,5,5,1,9,9,0,0,474257135265777023
ecaee3d1008f,7,2,0,0,3,2,2,2,2,5,2,3,10,4,4,1,3,3,0,1,474260477871634573
6d697f14bc8e,7,0,0,0,10,10,9,9,9,10,9,10,4,3,4,1,3,3,0,0,474262803928730745
44451e6362f6,3,2,0,0,3,4,4,4,3,5,3,3,0,9,9,1,8,8,0,0,474293267157825515
609de232a4d4,3,2,0,0,5,5,5,5,5,5,5,5,10,10,10,1,7,7,1,0,474299366675795646
7d9cf5e9ab13,3,1,0,0,7,6,7,6,6,7,6,7,10,6,6,1,5,5,0,0,474318035491510839
72e6d542f7e1,7,0,0,0,11,11,10,11,11,11,11,11,8,3,3,1,7,7,0,0,474324021259194669
fd98e5d506f4,7,2,0,0,5,3,4,3,3,2,3,5,11,10,10,1,0,0,1,0,474331609332066327
44c3d411b9d0,7,0,0,0,4,3,1,3,0,6,2,4,6,1,1,1,7,7,0,0,474346101092223625
95b9d4fe1271,3,2,0,0,2,2,2,2,1,4,1,2,6,2,2,1,4,4,0,0,474352641722260835
4e9a08ea6a04,7,1,0,0,5,4,3,3,3,4,3,5,11,8,8,1,11,11,0,0,474353852457087429
609de232a4d4,7,2,0,0,5,5,4,5,5,6,6,5,11,9,9,1,1,1,1,0,474365996533192691
5a95829744b6,7,0,1,0,7,6,7,7,7,6,7,7,3,8,8,1,8,8,0,0,474366048534383585
5a95829744b6,3,1,0,0,7,7,6,7,6,7,6,7,10,5,5,1,9,9,0,0,474372982740335697
ae58d21b0db5,7,1,0,0,3,2,3,2,2,1,2,3,10,11,11,1,1,1,1,0,474373398151840357
caf2a2a8004c,3,1,0,0,10,10,11,10,11,10,10,10,10,6,6,1,1,1,1,0,474384030358612108
609de232a4d4,7,0,0,0,5,5,6,5,4,6,5,5,1,9,9,1,11,11,0,0,474390009092606653
5a95829744b6,7,2,0,0,7,7,8,7,7,4,6,7,9,11,11,1,9,9,0,0,474399603640772190
ec691497ec28,3,1,1,0,8,8,6,7,7,8,7,8,8,2,2,1,4,4,0,0,474403073504298103
caf2a2a8004c,3,0,0,0,10,10,10,10,10,11,10,10,3,4,4,1,9,9,0,0,474414615796130435
117bd0e19e2a,7,2,0,0,3,3,3,4,5,3,5,3,1,8,9,1,8,8,1,0,474416335275701799
748d7819e37e,3,1,0,0,1,1,1,1,1,2,1,1,4,2,2,1,4,4,0,0,474418300485042710
44451e6362f6,7,1,1,0,6,6,3,5,6,1,5,6,3,4,4,1,0,0,0,0,474427586893869487
44c3d411b9d0,7,2,0,0,1,0,1,1,2,1,2,1,6,1,1,1,0,0,0,0,474435245825876424
ae58d21b0db5,3,0,1,0,4,3,4,3,3,5,3,4,1,10,10,1,3,3,0,0,474450201908533558
72e6d542f7e1,3,0,0,0,10,10,10,10,10,10,10,10,3,3,3,1,0,0,1,0,474453014411847912
54bdd761dc96,3,1,0,0,1,6,8,4,7,1,7,1,0,11,11,1,4,4,1,1,474454551582926477
609de232a4d4,7,0,0,0,6,6,4,6,5,6,6,6,10,7,7,1,1,1,0,0,474477122646161700
fd98e5d506f4,7,1,0,0,5,4,5,5,5,3,4,5,4,9,7,1,8,8,0,0,474483926474838194
bed96b6743fa,3,1,1,0,1,1,2,2,2,2,2,1,4,3,3,1,5,4,0,0,474496014077426201
1404ea258012,7,0,1,0,10,11,11,11,11,10,11,10,2,6,6,1,9,9,0,0,474502726338100138
ef34da8c2c0d,3,1,0,0,4,5,4,5,4,6,5,4,0,9,9,1,11,10,0,0,474505614781779752
de2e1a39a06a,3,0,1,0,10,9,11,8,10,7,10,10,11,9,7,1,11,10,0,1,474512615152270978
748d7819e37e,3,0,0,0,2,2,2,2,2,3,2,2,3,2,2,1,2,2,0,0,474520114646877422
b64df5bf243d,7,0,0,0,1,1,1,1,1,2,1,1,7,1,1,1,4,4,0,0,474520634204752525
56c9efc58838,3,0,0,0,7,7,4,7,7,8,7,7,7,2,2,1,9,9,1,0,474521820626822908
117bd0e19e2a,7,0,1,0,6,5,6,6,5,6,5,6,10,10,11,1,11,10,0,0,474542539154752847
75ed4952b7fc,3,1,0,0,8,8,10,8,9,8,8,8,2,7,7,1,4,4,0,0,474551461252858265
406ae854b991,3,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,0,0,1,1,474563679005199665
7d9cf5e9ab13,7,2,0,0,6,6,6,6,5,7,6,6,8,5,6,1,3,3,0,0,474566069264840253
bed96b6743fa,3,2,0,0,2,1,2,1,1,1,1,2,4,4,4,1,9,9,0,0,474571072890053819
d2a09753fb88,7,0,0,0,5,4,6,5,5,4,5,5,11,11,11,1,11,11,0,0,474574900996265065
75ed4952b7fc,3,0,0,0,6,6,3,6,6,7,7,6,7,2,2,1,7,7,1,0,474575042263684636
1404ea258012,3,0,0,0,11,11,11,11,11,11,11,11,3,7,7,1,6,5,0,0,474582480388167720
6d697f14bc8e,7,1,0,0,10,10,10,10,9,10,10,10,9,5,5,1,6,6,0,0,474585937958685412
748d7819e37e,3,0,1,0,2,2,2,1,1,2,1,2,3,4,4,1,11,11,0,0,474607800250083301
75ed4952b7fc,7,0,0,0,10,8,10,9,10,8,10,10,11,8,8,1,11,11,0,0,474613019648990462
75ed4952b7fc,3,2,0,0,8,10,11,10,11,9,10,8,1,8,9,1,1,1,0,0,474616447678494433
54bdd761dc96,7,0,1,0,8,7,8,7,8,7,8,8,10,4,4,1,9,9,0,0,474643457573614732
fd98e5d506f4,7,1,0,0,4,3,4,4,4,2,3,4,11,11,10,1,1,1,0,0,474650997302187786
7d9cf5e9ab13,3,0,1,0,6,4,7,6,7,1,7,6,11,10,6,1,0,0,1,0,474651687866521580
44451e6362f6,3,1,0,0,3,3,4,3,3,4,4,3,11,10,10,1,8,8,1,0,474653509630014941
ae58d21b0db5,7,1,0,0,4,3,3,3,3,1,3,4,11,9,9,1,11,10,0,0,474662945361374091
5f8b91f5d962,7,1,0,0,8,8,9,8,9,8,9,8,1,5,5,1,4,4,0,0,474675945332003375
ae58d21b0db5,7,0,0,0,3,4,3,4,3,5,3,3,0,7,7,1,4,4,0,0,474682971199295616
95b9d4fe1271,7,0,0,0,2,2,2,2,1,4,1,2,4,2,2,1,7,7,0,0,474700529527928614
ef34da8c2c0d,3,1,0,0,5,5,6,4,5,3,5,5,11,10,10,1,2,2,0,0,474709779108373548
1404ea258012,7,0,0,0,10,10,11,10,11,10,10,10,4,7,7,1,0,0,1,0,474718357233297299
75ed4952b7fc,3,1,0,0,7,7,4,7,7,7,7,7,3,2,2,1,5,5,0,0,474738588949979132
fd98e5d506f4,7,1,0,0,4,5,6,5,5,4,4,4,11,11,11,1,3,2,0,0,474742716644056183
5a95829744b6,3,0,0,0,7,7,8,7,7,7,7,7,10,7,7,1,3,3,0,0,474747040664919495
fd98e5d506f4,3,0,1,0,5,5,6,5,6,3,5,5,2,11,11,1,3,3,0,0,474754104273932057
89606b98d91b,7,1,1,0,10,9,10,9,10,9,9,10,10,7,7,1,7,7,0,0,474758902235452155
4e9a08ea6a04,7,1,0,0,3,3,3,4,3,5,3,3,1,9,9,1,11,10,0,0,474770187057321413
bed96b6743fa,3,2,0,0,2,2,2,2,1,4,1,2,8,2,2,1,0,0,0,0,474780009131221781
724c5ce66e47,7,0,1,0,2,2,1,1,1,3,1,2,6,2,2,1,11,11,0,0,474797830673400986
25827051ce85,3,1,0,0,11,11,11,11,11,11,11,11,9,6,6,1,6,6,0,0,474798698123127336
748d7819e37e,7,2,0,0,1,1,1,0,0,2,0,1,6,1,1,1,6,6,0,0,474815842224928165
72e6d542f7e1,7,2,0,0,11,11,11,11,11,11,11,11,8,4,4,1,4,4,0,0,474816784081334716
fd98e5d506f4,7,1,0,0,3,4,4,5,5,3,5,3,2,9,10,1,5,5,0,0,474817507528012463
117bd0e19e2a,3,2,0,0,3,6,7,6,7,1,6,3,0,10,10,1,4,4,0,1,474827033712877179
043b694d9c5e,7,1,1,0,3,3,3,3,5,4,5,3,11,11,11,1,4,4,0,0,474845425341337807
fd98e5d506f4,7,0,1,0,5,5,4,5,4,6,4,5,0,8,8,1,11,10,0,0,474845868653519554
b64df5bf243d,7,0,0,0,2,1,1,1,1,3,1,2,4,1,1,1,3,3,0,0,474847626322262179
44451e6362f6,3,2,0,0,4,4,4,4,4,5,4,4,11,11,10,1,4,4,0,0,474847971586565979
54bdd761dc96,7,0,0,0,4,4,5,7,8,6,7,4,0,11,11,1,9,9,0,0,474849306205300722
b64df5bf243d,3,0,0,0,2,1,1,1,1,2,1,2,6,1,1,1,1,1,0,0,474869980120403228
95b9d4fe1271,7,0,1,0,2,2,1,2,1,4,1,2,7,2,2,1,9,9,0,0,474877097492578567
54bdd761dc96,7,1,0,0,7,7,2,7,8,8,8,7,5,1,1,1,1,1,0,0,474880356157151439
df7628a2379b,3,2,0,0,2,2,2,1,2,1,2,2,11,10,10,1,2,1,0,0,474891269874469840
e0b4f7b875db,3,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,3,3,1,1,474892854219807739
44c3d411b9d0,3,1,1,0,1,0,1,0,1,1,1,1,6,1,1,1,11,11,1,1,474902447168104888
72e6d542f7e1,7,1,1,0,11,11,11,11,11,11,11,11,4,4,4,1,3,3,0,0,474909834989561593
b64df5bf243d,3,0,0,0,1,1,1,1,1,2,1,1,6,1,1,1,4,4,0,0,474919349914514759
75ed4952b7fc,3,1,0,0,7,7,7,7,6,7,7,7,8,6,6,1,5,5,0,0,474945224638249729
1404ea258012,7,0,0,0,11,11,11,11,11,11,11,11,3,6,6,1,8,8,0,0,474947300970520925
043b694d9c5e,3,0,1,0,3,3,6,3,5,1,4,3,11,11,11,1,1,0,0,1,474949493194837424
4e9a08ea6a04,3,1,1,0,5,4,5,4,3,5,4,5,11,11,11,1,7,7,0,0,474957971824944544
5f8b91f5d962,3,2,0,0,8,8,10,7,9,7,8,8,7,7,7,1,0,0,1,0,474960591472670005
bed96b6743fa,3,2,0,0,2,2,2,2,2,3,2,2,5,2,2,1,11,10,0,0,474963655106183408
1404ea258012,7,1,1,0,10,11,11,11,11,11,11,10,1,7,6,1,5,4,0,0,474974142236233057
df7628a2379b,3,1,0,0,1,1,2,1,2,1,2,1,6,8,8,1,1,1,0,0,474975556034154887
609de232a4d4,7,2,0,0,5,5,3,5,3,6,4,5,2,6,6,1,1,1,1,0,474985076403121113
5a95829744b6,3,1,0,0,7,7,7,6,7,5,6,7,3,8,8,1,8,8,1,0,475010515673403109
406ae854b991,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,2,2,1,1,475011088183592728
ec691497ec28,3,1,0,0,8,8,8,8,7,8,7,8,9,4,4,1,11,11,0,0,475011894344406305
caf2a2a8004c,3,1,0,0,10,10,10,10,10,11,10,10,9,5,5,1,9,9,0,0,475012387185791947
724c5ce66e47,3,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,2,2,1,0,475012697017460523
44c3d411b9d0,3,1,0,0,2,2,2,2,2,4,2,2,6,5,5,1,9,9,0,1,475015547968414243
df7628a2379b,7,2,0,0,1,0,1,2,3,1,3,1,6,1,1,1,9,9,0,0,475015744741129113
54bdd761dc96,7,0,1,0,7,8,10,7,10,7,9,7,0,10,10,1,4,4,0,0,475032641152325121
4e9a08ea6a04,3,2,0,0,5,4,5,4,4,4,5,5,9,10,10,1,9,9,0,0,475037400811909743
406ae854b991,7,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,6,6,1,0,475041906424756763
7b281033e46b,3,0,0,0,9,9,9,9,8,9,8,9,9,6,6,1,3,2,0,0,475056528164600120
ef34da8c2c0d,3,0,0,0,4,4,4,4,4,5,4,4,11,10,10,1,11,10,0,0,475062824645094205
fd98e5d506f4,3,0,1,0,3,4,5,4,4,3,4,3,0,11,11,1,6,6,0,0,475081387409698677
4e9a08ea6a04,7,2,0,0,4,4,3,3,3,4,3,4,2,6,6,1,2,2,0,1,475083971964508835
72e6d542f7e1,3,1,0,0,11,11,10,11,10,11,10,11,3,5,5,1,11,10,1,0,475086406253599648
1ef64aab5c17,7,1,0,0,10,9,10,7,10,1,9,10,7,11,7,1,2,2,1,0,475113850475523685
1404ea258012,3,1,0,0,11,11,11,11,11,11,11,11,3,6,6,1,7,7,0,0,475122526300537662
25827051ce85,7,2,1,0,11,10,11,11,10,11,10,11,7,6,6,1,11,10,1,0,475126457851755008
4e9a08ea6a04,7,0,0,0,4,4,3,4,3,5,3,4,9,7,7,1,5,5,0,0,475135084661522453
44451e6362f6,7,2,0,0,4,4,6,4,4,3,4,4,1,10,10,1,7,7,1,0,475142213491244777
b64df5bf243d,7,1,1,0,1,1,1,1,0,2,0,1,6,1,1,1,6,6,0,0,475151038296966324
6d697f14bc8e,3,2,0,0,9,9,9,9,9,9,9,9,1,5,5,1,2,2,0,0,475154755054055880
88c5daebbe7a,3,2,0,0,5,4,4,4,4,4,3,5,11,9,9,1,1,1,1,0,475155564038121381
406ae854b991,7,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,9,9,1,0,475171848771966416
de2e1a39a06a,3,2,0,0,8,9,9,10,11,9,11,8,2,5,5,1,0,0,0,0,475174975978995277
1ef64aab5c17,3,2,1,0,9,10,10,10,8,10,9,9,1,3,4,1,11,10,0,1,475181654148561239
ecaee3d1008f,3,1,0,0,1,0,1,0,1,1,0,1,6,1,1,1,5,5,0,0,475203086707130533
b64df5bf243d,3,2,0,0,1,1,1,0,0,2,0,1,6,1,1,1,7,7,1,0,475206999355872980
de2e1a39a06a,3,1,0,0,7,7,8,6,7,6,6,7,11,9,8,1,8,8,1,0,475216150741646589
95b9d4fe1271,3,0,0,0,2,2,2,3,7,4,7,2,7,2,2,1,6,6,0,0,475232866673979384
75ed4952b7fc,7,0,0,0,6,6,6,6,4,7,6,6,2,6,6,1,8,8,1,0,475233061364210107
df7628a2379b,3,0,0,0,1,3,4,2,3,1,3,1,6,11,11,1,4,4,0,0,475247810387680856
1404ea258012,3,2,1,0,11,11,11,11,11,11,11,11,11,7,7,1,6,6,0,0,475250029442247024
89606b98d91b,3,0,1,0,9,9,10,10,11,9,10,9,3,7,7,1,3,3,0,0,475251468256286984
df7628a2379b,3,0,0,0,1,0,1,2,3,1,3,1,6,1,1,1,9,9,0,0,475252362640424151
1404ea258012,7,0,0,0,11,11,11,11,11,11,11,11,2,6,6,1,3,3,0,0,475255252956899840
1404ea258012,7,1,0,0,11,10,11,10,11,10,10,11,8,4,4,1,1,0,1,0,475260451395076345
724c5ce66e47,3,1,0,0,2,2,1,1,1,3,1,2,7,1,1,1,5,5,0,0,475262636785745998
1ef64aab5c17,7,1,0,0,10,10,9,10,8,10,9,10,9,4,4,1,3,3,0,0,475272103881225193
54bdd761dc96,7,0,0,0,7,7,9,7,8,6,7,7,8,10,10,1,2,1,0,0,475273728875636376
df7628a2379b,7,2,0,0,1,0,1,1,2,1,3,1,6,1,1,1,4,4,0,0,475285779528915825
72e6d542f7e1,3,0,0,0,11,11,11,11,11,11,11,11,8,6,6,1,9,9,0,0,475309136235830583
043b694d9c5e,3,0,1,0,3,3,3,2,4,1,4,3,8,8,8,1,0,0,1,0,475311077213153910
89606b98d91b,3,0,0,0,8,8,6,9,9,9,8,8,4,2,2,1,9,9,0,0,475311513235063705
88c5daebbe7a,7,2,1,0,5,5,5,4,4,2,4,5,8,10,10,1,7,7,1,0,475314073449249506
1404ea258012,7,1,0,0,10,10,11,10,11,10,10,10,2,8,8,1,11,10,1,0,475315926499241849
88c5daebbe7a,7,0,0,0,5,5,4,5,4,6,5,5,8,7,7,1,8,8,0,0,475332814323411371
117bd0e19e2a,3,1,1,0,6,6,7,6,6,4,6,6,0,8,8,1,4,4,0,0,475352105671506241
ecaee3d1008f,7,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,7,7,1,0,475366948228941329
72e6d542f7e1,7,0,1,0,11,11,11,11,10,11,11,11,2,5,5,1,8,8,0,0,475372666549339880
748d7819e37e,3,0,0,0,2,1,1,2,6,2,6,2,8,1,1,1,11,10,0,0,475379727534869123
043b694d9c5e,3,0,1,0,4,2,3,2,3,1,2,4,11,10,9,1,9,9,1,0,475382271004485790
4e9a08ea6a04,7,2,1,0,4,5,5,4,5,1,4,4,1,10,10,1,3,3,0,0,475388445146109512
1ef64aab5c17,7,2,0,0,10,10,4,10,3,10,10,10,6,1,1,1,4,4,0,0,475409830721772254
7d9cf5e9ab13,3,1,0,0,6,4,7,6,7,1,7,6,11,11,9,1,0,0,1,0,475412095331025384
043b694d9c5e,3,2,0,0,3,3,2,3,2,5,2,3,7,6,6,1,0,0,0,0,475442563038425820
4e9a08ea6a04,3,1,0,0,5,5,4,4,4,3,3,5,3,10,10,1,5,5,0,0,475475749509703878
56c9efc58838,3,1,0,0,8,8,8,8,8,8,8,8,1,3,3,1,6,6,0,0,475477939660440703
748d7819e37e,3,0,1,0,2,2,2,2,2,3,2,2,8,3,3,1,11,11,0,0,475479535486976616
724c5ce66e47,3,0,1,0,2,2,2,1,1,1,1,2,6,2,2,1,11,10,0,1,475485531897890201
e0b4f7b875db,7,0,0,0,1,0,1,2,5,1,4,1,6,1,1,1,0,0,0,0,475485942816966197
88c5daebbe7a,7,1,0,0,6,6,4,6,4,7,6,6,2,8,8,1,5,5,0,0,475491726384052587
1ef64aab5c17,3,2,0,0,10,10,4,10,4,10,10,10,6,1,1,1,4,4,0,0,475496736605520475
1404ea258012,3,1,0,0,10,10,10,10,11,10,10,10,9,5,5,1,1,1,1,0,475499701591449803
1ef64aab5c17,3,1,0,0,10,10,9,10,9,9,9,10,9,5,4,1,11,10,0,0,475507103712832164
25827051ce85,3,1,0,0,11,11,11,11,11,11,11,11,1,7,7,1,8,8,0,0,475509704884953539
7d9cf5e9ab13,7,1,0,0,6,6,7,6,6,7,6,6,0,9,9,1,4,4,0,1,475512864486450488
95b9d4fe1271,3,0,0,0,2,2,2,2,1,4,1,2,4,2,2,1,6,6,0,0,475519161284723430
54bdd761dc96,3,0,1,0,7,8,10,7,9,7,8,7,9,9,10,1,4,4,0,0,475531484001430139
56c9efc58838,7,1,1,0,8,8,7,8,10,8,9,8,7,2,2,1,2,2,0,0,475540274358115729
bed96b6743fa,7,1,1,0,1,0,1,0,0,1,0,1,6,1,1,1,5,5,1,0,475552428733343757
1ef64aab5c17,7,0,0,0,10,10,9,10,9,10,10,10,5,3,3,1,9,9,0,0,475573337626050955
ef34da8c2c0d,3,1,0,0,5,3,5,3,3,3,3,5,1,10,10,1,0,0,1,0,475584192717254898
7b281033e46b,7,0,0,0,8,8,8,8,8,9,8,8,2,4,4,1,1,1,1,1,475589095158008082
ec691497ec28,7,2,0,0,7,7,7,7,6,8,7,7,4,3,3,1,2,2,1,0,475601566233794355
1ef64aab5c17,7,2,1,0,1,0,1,7,8,1,7,1,6,1,1,1,1,1,1,0,475612008215512343
25827051ce85,7,0,0,0,11,11,11,11,11,11,11,11,10,7,7,1,4,3,0,0,475622623214956931
6d697f14bc8e,3,2,0,0,10,10,8,10,9,10,9,10,2,5,5,1,4,3,0,0,475630018487002922
7d9cf5e9ab13,3,0,0,0,7,6,7,6,7,1,7,7,11,8,7,1,0,0,1,0,475633015925531738
1404ea258012,7,0,0,0,11,11,11,11,11,11,11,11,2,7,7,1,2,2,0,0,475637289023119085
de2e1a39a06a,7,2,1,0,7,7,8,9,10,8,10,7,8,4,4,1,11,11,0,0,475641755357709413
ef34da8c2c0d,3,0,1,0,5,5,5,4,5,3,4,5,11,9,9,1,7,7,0,0,475646099649932802
609de232a4d4,3,2,0,0,5,4,3,5,5,6,6,5,9,8,8,1,8,8,1,0,475648869293118825
1ef64aab5c17,3,1,1,0,7,7,2,7,3,8,7,7,5,1,1,1,11,11,1,0,475659154320017642
caf2a2a8004c,7,0,1,0,11,11,11,11,10,11,11,11,4,4,4,1,2,2,0,0,475671319252700516
72e6d542f7e1,7,1,0,0,11,11,11,11,11,11,11,11,8,5,5,1,4,4,0,0,475683259554209766
88c5daebbe7a,7,2,0,0,5,3,4,4,4,2,4,5,11,9,8,1,7,7,1,0,475701064471029308
75ed4952b7fc,7,2,1,0,9,10,10,9,10,7,10,9,1,6,6,1,11,10,0,0,475702272360004288
b64df5bf243d,7,2,0,0,1,1,1,1,0,2,0,1,6,1,1,1,11,11,0,0,475703858624672065
95b9d4fe1271,7,0,0,0,3,2,2,2,1,4,2,3,9,2,2,1,11,11,0,0,475710102574036459
6d697f14bc8e,7,1,0,0,9,9,9,8,10,1,8,9,9,6,6,1,1,0,1,0,475715371963690028
72e6d542f7e1,7,0,1,0,11,11,11,11,11,11,11,11,4,4,4,1,4,4,0,0,475719457737878715
043b694d9c5e,7,1,0,0,3,3,3,3,2,5,3,3,0,7,8,1,4,4,0,0,475721919021312542
043b694d9c5e,3,2,1,0,3,3,3,3,2,5,2,3,2,7,7,1,7,7,0,0,475734590022488511
56c9efc58838,7,1,0,0,9,8,10,8,9,8,9,9,10,6,6,1,1,1,0,0,475748371379737025
406ae854b991,7,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,11,11,1,0,475748992741013708
043b694d9c5e,3,2,0,0,3,3,2,3,2,5,2,3,0,7,7,1,11,10,0,1,475749944978931327
1ef64aab5c17,7,1,1,0,10,9,10,9,9,9,9,10,6,6,5,1,7,7,0,0,475751067205788367
75ed4952b7fc,7,0,0,0,7,7,7,7,6,7,6,7,10,7,7,1,5,5,1,0,475752782190968212
